"Date","Price","Open","High","Low","Vol.","Change %"
"09/16/2008","112.80","112.80","116.45","112.80","351.80K","-6.00%"
"09/15/2008","120.00","120.40","124.70","117.50","213.32K","-2.48%"
"09/12/2008","123.05","123.00","124.00","123.00","17.26K","-0.77%"
"09/11/2008","124.00","123.30","124.00","123.25","21.50K","0.81%"
"09/10/2008","123.00","127.75","127.75","123.00","41.88K","-3.79%"
"09/09/2008","127.85","127.55","127.85","127.55","7.94K","-1.65%"
"09/08/2008","130.00","131.50","131.50","127.50","7.70K","-2.26%"
"09/05/2008","133.00","134.10","134.15","133.00","71.28K","-0.82%"
"09/04/2008","134.10","134.05","134.10","134.05","2.88K","0.04%"
"09/03/2008","134.05","134.05","135.00","134.00","47.28K","-0.70%"
"09/02/2008","135.00","133.95","135.00","133.95","3.58K","0.86%"
"09/01/2008","133.85","134.50","135.00","133.85","4.54K","-0.85%"
"08/29/2008","135.00","133.55","135.00","133.55","72.92K","0.60%"
"08/28/2008","134.20","133.05","134.20","133.05","12.38K","0.86%"
"08/27/2008","133.05","133.05","133.05","133.05","6.32K","-0.19%"
"08/26/2008","133.30","134.50","135.00","133.30","322.14K","0.19%"
"08/25/2008","133.05","132.65","133.05","132.65","22.50K","-0.45%"
"08/22/2008","133.65","132.80","133.65","132.80","31.32K","0.68%"
"08/19/2008","132.75","132.75","132.75","132.75","1.02K","-0.67%"
"08/18/2008","133.65","133.70","133.70","133.10","3.60K","0.41%"
"08/15/2008","133.10","133.15","133.65","133.10","3.56K","-0.30%"
"08/13/2008","133.50","133.10","133.50","133.10","9.30K","0.26%"
"08/12/2008","133.15","132.55","133.60","132.55","38.56K","-0.08%"
"08/11/2008","133.25","133.10","133.70","133.10","3.32K","0.08%"
"08/08/2008","133.15","133.00","133.15","133.00","13.26K","0.19%"
"08/07/2008","132.90","132.75","132.90","132.75","27.06K","0.08%"
"08/06/2008","132.80","132.75","133.75","132.75","39.82K","-0.90%"
"08/05/2008","134.00","134.00","134.05","134.00","19.40K","-0.74%"
"08/04/2008","135.00","134.25","135.00","134.25","2.34K","0.00%"
"08/01/2008","135.00","137.00","137.00","134.00","17.58K","0.00%"
"07/31/2008","135.00","133.00","135.00","133.00","43.96K","-0.59%"
"07/29/2008","135.80","135.80","138.45","135.80","16.14K","-2.13%"
"07/28/2008","138.75","138.80","140.00","138.75","25.52K","-0.89%"
"07/25/2008","140.00","135.75","140.00","135.75","242.40K","2.04%"
"07/24/2008","137.20","133.60","137.25","133.60","448.68K","2.12%"
"07/23/2008","134.35","133.95","134.35","133.95","44.16K","0.90%"
"07/22/2008","133.15","133.25","133.30","133.15","64.34K","-0.26%"
"07/21/2008","133.50","133.50","133.75","133.35","5.32K","-0.37%"
"07/18/2008","134.00","132.95","134.00","132.95","11.50K","0.75%"
"07/17/2008","133.00","134.05","134.05","133.00","55.90K","-0.56%"
"07/16/2008","133.75","134.25","135.00","133.75","233.74K","-0.26%"
"07/15/2008","134.10","134.05","134.50","133.50","61.90K","0.04%"
"07/14/2008","134.05","132.95","134.05","132.95","110.44K","-0.04%"
"07/11/2008","134.10","132.75","135.75","132.75","1.01M","1.02%"
"07/10/2008","132.75","127.00","133.00","127.00","358.80K","3.15%"
"07/09/2008","128.70","125.25","128.75","125.25","12.76K","0.39%"
"07/08/2008","128.20","123.45","128.20","123.45","24.90K","3.14%"
"07/07/2008","124.30","123.80","124.30","123.80","6.84K","-2.13%"
"07/04/2008","127.00","125.00","127.00","125.00","15.58K","0.00%"
"07/03/2008","127.00","122.75","127.45","122.75","37.26K","2.46%"
"07/02/2008","123.95","122.75","123.95","122.75","144.80K","0.00%"
"07/01/2008","123.95","123.40","123.95","122.65","8.46K","0.41%"
"06/30/2008","123.45","122.60","123.45","122.30","43.88K","0.33%"
"06/27/2008","123.05","123.05","123.15","122.60","37.80K","-0.24%"
"06/26/2008","123.35","122.75","124.50","122.75","47.22K","-0.52%"
"06/25/2008","124.00","122.75","124.00","122.75","14.90K","0.08%"
"06/24/2008","123.90","123.85","124.50","123.85","10.56K","0.28%"
"06/23/2008","123.55","125.50","125.75","123.55","23.30K","-3.10%"
"06/20/2008","127.50","125.85","127.50","125.85","34.16K","0.43%"
"06/19/2008","126.95","127.40","127.40","125.30","6.00K","1.36%"
"06/18/2008","125.25","125.25","126.25","125.25","11.88K","-0.40%"
"06/17/2008","125.75","125.55","127.50","125.50","17.30K","0.20%"
"06/16/2008","125.50","127.30","127.30","125.50","34.80K","-1.65%"
"06/13/2008","127.60","126.25","129.00","126.25","119.12K","-1.09%"
"06/12/2008","129.00","129.00","129.75","127.50","105.84K","-0.77%"
"06/11/2008","130.00","131.75","132.00","130.00","110.54K","-1.52%"
"06/10/2008","132.00","131.10","133.00","131.10","258.88K","0.38%"
"06/09/2008","131.50","128.10","132.50","128.10","795.06K","2.14%"
"06/06/2008","128.75","125.05","129.95","125.05","279.68K","2.18%"
"06/05/2008","126.00","124.95","126.50","124.95","286.54K","1.61%"
"06/04/2008","124.00","124.00","124.75","123.75","7.98K","0.00%"
"06/03/2008","124.00","125.00","125.20","124.00","8.64K","-0.80%"
"06/02/2008","125.00","123.00","125.10","123.00","49.44K","0.00%"
"05/30/2008","125.00","125.00","126.20","125.00","31.76K","0.00%"
"05/29/2008","125.00","125.15","125.15","125.00","81.50K","-0.99%"
"05/28/2008","126.25","123.75","129.00","123.75","253.00K","1.86%"
"05/27/2008","123.95","118.75","124.55","118.75","298.42K","5.49%"
"05/26/2008","117.50","120.00","120.00","117.50","0.76K","-1.67%"
"05/23/2008","119.50","117.75","119.95","117.75","124.98K","1.49%"
"05/22/2008","117.75","121.00","121.50","117.75","49.80K","-3.09%"
"05/21/2008","121.50","120.30","124.45","120.30","73.16K","1.25%"
"05/20/2008","120.00","116.00","120.85","116.00","410.90K","5.22%"
"05/19/2008","114.05","118.50","118.50","114.05","2.14K","-2.94%"
"05/16/2008","117.50","113.75","117.85","113.30","16.08K","2.17%"
"05/15/2008","115.00","114.55","115.00","114.55","6.98K","-0.13%"
"05/14/2008","115.15","115.10","117.00","115.10","4.72K","-1.58%"
"05/13/2008","117.00","113.65","117.00","113.65","47.32K","0.00%"
"05/12/2008","117.00","113.50","117.00","113.50","5.84K","1.74%"
"05/09/2008","115.00","114.50","115.00","113.05","21.38K","0.04%"
"05/08/2008","114.95","113.05","114.95","113.05","35.04K","1.59%"
"05/07/2008","113.15","113.05","113.20","113.05","112.66K","-0.53%"
"05/06/2008","113.75","114.25","114.25","113.05","34.50K","0.66%"
"05/05/2008","113.00","112.55","114.00","112.55","32.08K","0.40%"
"05/02/2008","112.55","112.50","112.55","112.50","2.60K","0.49%"
"04/30/2008","112.00","112.50","112.50","112.00","20.30K","-1.28%"
"04/29/2008","113.45","111.20","113.50","111.10","49.38K","0.22%"
"04/28/2008","113.20","113.80","113.80","111.00","32.20K","-0.57%"
"04/25/2008","113.85","113.85","114.50","113.85","6.10K","-0.35%"
"04/24/2008","114.25","115.55","115.55","114.25","33.64K","-1.21%"
"04/23/2008","115.65","115.60","115.65","115.60","2.72K","0.09%"
"04/22/2008","115.55","115.25","115.55","115.25","1.58K","-1.62%"
"04/21/2008","117.45","115.55","117.45","115.55","9.70K","1.25%"
"04/18/2008","116.00","116.50","116.55","116.00","22.60K","0.22%"
"04/17/2008","115.75","116.10","116.10","115.50","2.50K","-2.28%"
"04/16/2008","118.45","115.00","118.95","115.00","37.80K","0.81%"
"04/15/2008","117.50","116.50","117.50","112.05","3.84K","0.00%"
"04/14/2008","117.50","117.55","117.55","117.50","4.00K","-0.84%"
"04/11/2008","118.50","118.50","118.50","118.50","0.62K","-1.00%"
"04/10/2008","119.70","119.00","119.70","119.00","0.50K","0.00%"
"04/09/2008","119.70","120.00","120.00","119.70","74.08K","-0.25%"
"04/08/2008","120.00","119.55","120.50","118.45","83.10K","1.69%"
"04/07/2008","118.00","118.60","118.60","116.65","5.04K","2.16%"
"04/04/2008","115.50","116.90","117.00","115.50","9.06K","0.43%"
"04/03/2008","115.00","110.50","116.90","110.50","8.44K","1.77%"
"04/02/2008","113.00","115.00","115.00","113.00","10.66K","-2.25%"
"04/01/2008","115.60","115.55","115.60","115.55","26.16K","-0.34%"
"03/31/2008","116.00","115.55","117.50","115.10","27.14K","-1.28%"
"03/28/2008","117.50","118.50","118.50","117.50","29.46K","-2.08%"
"03/27/2008","120.00","117.75","120.00","117.75","5.82K","-0.04%"
"03/26/2008","120.05","121.00","121.00","120.00","22.92K","-0.17%"
"03/25/2008","120.25","120.50","120.75","120.25","29.18K","-0.62%"
"03/24/2008","121.00","121.00","121.00","120.55","10.56K","0.12%"
"03/19/2008","120.85","120.60","121.75","120.60","20.02K","-0.86%"
"03/18/2008","121.90","122.75","122.75","120.25","18.86K","-0.89%"
"03/17/2008","123.00","123.05","123.95","122.65","12.32K","-0.81%"
"03/14/2008","124.00","124.50","124.50","123.00","198.34K","0.00%"
"03/13/2008","124.00","125.00","125.00","123.80","77.46K","-0.40%"
"03/12/2008","124.50","121.55","124.50","121.55","37.72K","1.63%"
"03/11/2008","122.50","121.55","123.25","121.55","17.38K","0.00%"
"03/10/2008","122.50","124.30","124.30","122.50","92.58K","-1.45%"
"03/07/2008","124.30","124.25","124.55","124.25","16.56K","0.04%"
"03/06/2008","124.25","124.45","125.65","124.25","89.80K","0.61%"
"03/05/2008","123.50","122.50","124.40","122.50","9.76K","0.82%"
"03/04/2008","122.50","124.05","125.40","122.50","70.54K","-3.20%"
"03/03/2008","126.55","128.05","129.50","126.55","6.94K","-3.40%"
"02/29/2008","131.00","130.60","131.00","130.00","78.64K","0.19%"
"02/28/2008","130.75","130.75","131.50","130.75","61.44K","0.00%"
"02/27/2008","130.75","130.55","131.50","130.55","66.46K","-0.19%"
"02/26/2008","131.00","131.75","131.75","130.00","208.54K","0.00%"
"02/25/2008","131.00","132.45","132.45","131.00","237.00K","-0.57%"
"02/22/2008","131.75","128.25","131.90","128.25","275.82K","2.93%"
"02/21/2008","128.00","127.50","128.25","127.50","106.36K","0.39%"
"02/20/2008","127.50","127.75","127.90","126.00","233.06K","-0.39%"
"02/19/2008","128.00","126.75","128.50","126.75","716.66K","1.99%"
"02/18/2008","125.50","120.75","126.00","120.75","517.26K","4.15%"
"02/15/2008","120.50","121.00","121.45","120.50","92.98K","-0.82%"
"02/14/2008","121.50","121.10","121.75","121.05","74.66K","0.00%"
"02/13/2008","121.50","121.55","121.95","121.45","47.72K","-0.21%"
"02/12/2008","121.75","120.90","121.75","120.90","205.06K","0.58%"
"02/11/2008","121.05","121.70","121.70","120.55","18.92K","0.04%"
"02/08/2008","121.00","120.10","121.00","120.10","8.24K","0.00%"
"02/07/2008","121.00","121.00","121.05","120.90","30.62K","0.00%"
"02/06/2008","121.00","120.90","122.00","120.90","18.64K","-0.78%"
"02/05/2008","121.95","120.50","122.45","120.50","12.22K","0.58%"
"02/04/2008","121.25","120.40","121.75","120.40","10.68K","-0.16%"
"02/01/2008","121.45","120.60","121.45","120.60","30.58K","0.16%"
"01/31/2008","121.25","122.50","122.50","121.25","56.08K","-1.22%"
"01/30/2008","122.75","121.00","123.55","121.00","192.46K","1.36%"
"01/29/2008","121.10","118.75","121.10","118.75","79.20K","1.76%"
"01/28/2008","119.00","119.50","119.90","119.00","24.84K","-0.83%"
"01/25/2008","120.00","118.25","120.00","118.25","41.16K","0.00%"
"01/24/2008","120.00","119.60","120.50","119.60","36.48K","-0.04%"
"01/23/2008","120.05","117.50","120.50","117.50","43.92K","1.31%"
"01/22/2008","118.50","114.60","118.50","114.60","109.10K","-0.42%"
"01/21/2008","119.00","119.50","120.00","119.00","45.22K","-2.02%"
"01/18/2008","121.45","122.50","122.50","120.50","77.52K","-0.45%"
"01/17/2008","122.00","121.50","122.50","121.50","91.14K","0.62%"
"01/16/2008","121.25","121.00","122.00","120.50","77.98K","1.04%"
"01/15/2008","120.00","119.30","120.00","119.30","22.64K","0.84%"
"01/14/2008","119.00","121.00","123.00","119.00","192.42K","-1.24%"
"01/09/2008","120.50","119.00","120.50","119.00","175.18K","1.26%"
"01/08/2008","119.00","118.00","119.00","117.75","103.36K","0.51%"
"01/07/2008","118.40","120.50","121.45","117.55","90.02K","-1.25%"
"01/04/2008","119.90","119.05","121.40","119.05","302.48K","0.76%"
"01/03/2008","119.00","119.50","119.90","119.00","221.94K","1.28%"
"01/02/2008","117.50","117.00","119.00","117.00","231.88K","2.22%"
"12/31/2007","114.95","116.50","116.50","114.75","386.62K","0.66%"
"12/28/2007","114.20","114.40","115.50","112.55","371.26K","2.88%"
"12/27/2007","111.00","107.75","111.00","107.75","401.84K","1.83%"
"12/26/2007","109.00","107.80","109.25","107.80","1.38M","1.07%"
"12/25/2007","107.85","107.50","112.50","107.50","729.80K","0.33%"
"12/24/2007","107.50","108.50","109.25","107.00","464.78K","-1.83%"
"12/20/2007","109.50","110.00","110.00","109.50","222.78K","-0.45%"
"12/19/2007","110.00","110.05","112.00","109.50","222.88K","2.33%"
"12/18/2007","107.50","104.50","107.50","104.50","195.94K","2.48%"
"12/17/2007","104.90","104.75","104.90","104.50","694.22K","0.38%"
"12/14/2007","104.50","102.25","105.00","102.25","137.78K","-0.76%"
"12/13/2007","105.30","104.50","107.50","104.50","72.20K","0.00%"
"12/12/2007","105.30","105.00","106.50","105.00","428.80K","-1.82%"
"12/11/2007","107.25","107.50","107.50","105.50","177.66K","-0.23%"
"12/10/2007","107.50","107.50","108.50","107.05","52.62K","-0.05%"
"12/07/2007","107.55","108.05","110.00","107.55","101.28K","0.51%"
"12/06/2007","107.00","108.15","111.80","107.00","49.90K","-4.46%"
"12/05/2007","112.00","110.55","112.40","108.05","47.38K","-0.44%"
"12/04/2007","112.50","110.25","112.50","110.05","17.20K","0.00%"
"12/03/2007","112.50","112.55","112.55","112.50","10.24K","-1.75%"
"11/30/2007","114.50","113.25","114.75","113.25","65.84K","0.84%"
"11/29/2007","113.55","113.25","113.75","113.25","47.42K","0.04%"
"11/28/2007","113.50","113.25","114.90","113.25","45.24K","0.27%"
"11/27/2007","113.20","112.50","114.80","112.50","185.64K","-1.52%"
"11/26/2007","114.95","116.00","116.00","112.50","7.04K","-1.71%"
"11/23/2007","116.95","118.50","118.50","115.00","150.92K","1.70%"
"11/20/2007","115.00","115.00","115.45","115.00","26.96K","-0.61%"
"11/19/2007","115.70","115.05","116.00","115.00","38.32K","0.30%"
"11/16/2007","115.35","115.25","116.40","115.25","42.52K","0.09%"
"11/15/2007","115.25","115.25","116.00","114.50","141.00K","-0.65%"
"11/14/2007","116.00","116.25","116.25","115.50","27.38K","-0.64%"
"11/13/2007","116.75","117.50","117.50","116.75","4.84K","-0.64%"
"11/12/2007","117.50","117.00","117.50","117.00","4.36K","-0.68%"
"11/09/2007","118.30","117.50","119.00","116.85","20.38K","0.98%"
"11/08/2007","117.15","115.25","117.15","115.25","7.10K","-0.80%"
"11/07/2007","118.10","118.55","118.55","118.10","10.14K","-0.34%"
"11/05/2007","118.50","118.50","120.00","118.50","69.86K","-1.46%"
"11/02/2007","120.25","119.00","120.25","117.50","49.22K","2.34%"
"11/01/2007","117.50","115.25","118.45","115.25","80.82K","-0.80%"
"10/31/2007","118.45","119.50","119.75","117.25","43.52K","-1.25%"
"10/30/2007","119.95","120.00","120.45","119.95","88.70K","-0.04%"
"10/29/2007","120.00","120.25","120.35","120.00","12.18K","0.00%"
"10/26/2007","120.00","120.00","121.50","118.75","83.40K","1.01%"
"10/25/2007","118.80","121.00","121.85","118.80","39.36K","-2.22%"
"10/24/2007","121.50","120.75","121.90","120.75","35.32K","-0.41%"
"10/23/2007","122.00","120.75","122.00","120.75","103.66K","0.62%"
"10/22/2007","121.25","120.60","122.00","120.60","12.98K","0.25%"
"10/19/2007","120.95","120.60","121.00","120.60","39.14K","-0.04%"
"10/18/2007","121.00","120.75","121.25","120.75","14.04K","0.21%"
"10/17/2007","120.75","121.00","121.80","120.70","20.62K","-0.21%"
"10/16/2007","121.00","120.85","122.25","120.85","56.72K","0.12%"
"10/15/2007","120.85","120.70","122.40","120.60","91.50K","0.04%"
"10/12/2007","120.80","121.50","121.50","120.60","23.62K","0.00%"
"10/11/2007","120.80","120.65","122.45","120.50","214.14K","0.04%"
"10/10/2007","120.75","120.60","122.25","120.60","18.04K","-0.82%"
"10/09/2007","121.75","123.00","123.00","121.75","19.88K","-0.61%"
"10/08/2007","122.50","121.40","122.50","121.40","18.78K","0.91%"
"10/05/2007","121.40","120.50","122.00","120.50","61.72K","-0.90%"
"10/04/2007","122.50","121.30","122.50","121.30","13.94K","-0.81%"
"10/03/2007","123.50","121.20","123.50","121.20","14.78K","-0.16%"
"10/02/2007","123.70","123.00","124.00","123.00","31.52K","0.57%"
"10/01/2007","123.00","123.05","123.05","123.00","39.88K","-0.20%"
"09/28/2007","123.25","123.00","124.00","123.00","193.04K","0.20%"
"09/27/2007","123.00","122.75","123.95","122.75","8.12K","0.20%"
"09/26/2007","122.75","122.70","124.00","122.70","21.76K","-1.01%"
"09/25/2007","124.00","123.05","124.00","123.00","11.64K","0.00%"
"09/24/2007","124.00","125.00","125.00","124.00","4.68K","-0.80%"
"09/21/2007","125.00","126.00","126.00","125.00","12.34K","-0.79%"
"09/20/2007","126.00","125.00","126.70","124.50","54.16K","0.80%"
"09/19/2007","125.00","126.25","126.25","125.00","51.10K","-0.40%"
"09/18/2007","125.50","124.00","125.75","123.00","34.80K","0.44%"
"09/17/2007","124.95","127.45","127.45","124.95","24.42K","-1.30%"
"09/14/2007","126.60","123.55","127.00","123.55","28.12K","0.88%"
"09/13/2007","125.50","125.00","125.50","124.00","214.86K","0.32%"
"09/12/2007","125.10","125.00","125.50","124.50","36.70K","0.00%"
"09/11/2007","125.10","128.70","128.70","125.10","51.00K","-2.61%"
"09/10/2007","128.45","127.50","129.25","127.50","52.00K","0.35%"
"09/07/2007","128.00","126.75","129.25","126.75","77.54K","1.03%"
"09/06/2007","126.70","138.95","138.95","126.70","250.82K","-5.97%"
"09/05/2007","134.75","128.75","135.40","128.75","677.22K","5.07%"
"09/04/2007","128.25","128.00","128.75","127.50","79.60K","-0.19%"
"09/03/2007","128.50","128.50","128.50","127.45","82.44K","0.78%"
"08/31/2007","127.50","127.50","128.50","127.50","26.26K","-0.78%"
"08/30/2007","128.50","128.75","129.50","127.80","62.32K","-0.19%"
"08/29/2007","128.75","129.95","129.95","128.75","4.18K","-0.19%"
"08/28/2007","129.00","127.55","130.00","127.55","44.90K","1.65%"
"08/27/2007","126.90","126.75","127.15","126.75","16.64K","0.51%"
"08/24/2007","126.25","126.00","126.95","126.00","4.90K","0.24%"
"08/23/2007","125.95","125.90","125.95","125.90","6.44K","0.72%"
"08/22/2007","125.05","123.05","126.75","123.05","84.50K","-1.11%"
"08/17/2007","126.45","125.00","126.45","125.00","39.70K","0.36%"
"08/16/2007","126.00","126.75","127.00","126.00","18.38K","-0.40%"
"08/15/2007","126.50","129.30","129.30","126.50","42.38K","-2.28%"
"08/13/2007","129.45","128.55","129.45","127.50","43.58K","-0.46%"
"08/10/2007","130.05","130.80","131.75","130.05","38.12K","-1.10%"
"08/09/2007","131.50","129.30","131.50","129.30","104.04K","1.54%"
"08/08/2007","129.50","128.00","129.50","128.00","14.96K","-0.35%"
"08/07/2007","129.95","127.05","131.00","127.05","105.62K","1.52%"
"08/06/2007","128.00","129.00","129.00","128.00","17.72K","-0.78%"
"08/03/2007","129.00","128.50","129.95","128.15","232.88K","0.78%"
"08/02/2007","128.00","122.50","128.50","122.50","259.26K","3.48%"
"08/01/2007","123.70","120.80","123.70","120.80","12.52K","0.37%"
"07/31/2007","123.25","122.50","123.25","122.50","39.62K","0.61%"
"07/27/2007","122.50","122.50","123.00","122.50","118.84K","0.82%"
"07/26/2007","121.50","118.40","122.45","118.40","155.88K","0.83%"
"07/25/2007","120.50","118.15","122.25","118.15","20.16K","0.00%"
"07/24/2007","120.50","120.55","120.55","120.25","29.92K","-0.04%"
"07/23/2007","120.55","119.55","121.50","119.55","27.48K","-0.12%"
"07/20/2007","120.70","120.95","120.95","120.00","30.58K","-0.17%"
"07/19/2007","120.90","120.90","120.90","120.85","29.74K","0.00%"
"07/18/2007","120.90","120.85","124.00","120.85","41.88K","0.50%"
"07/17/2007","120.30","117.60","120.95","117.60","61.50K","-0.58%"
"07/16/2007","121.00","117.25","121.00","117.25","76.34K","3.20%"
"07/13/2007","117.25","116.10","117.45","116.00","41.26K","0.64%"
"07/12/2007","116.50","116.50","116.50","115.75","48.58K","0.00%"
"07/11/2007","116.50","117.50","117.50","115.95","3.18K","0.47%"
"07/10/2007","115.95","115.95","116.50","115.95","86.50K","-2.36%"
"07/09/2007","118.75","116.25","118.75","116.25","23.06K","0.64%"
"07/06/2007","118.00","116.00","119.95","116.00","67.20K","1.29%"
"07/05/2007","116.50","118.00","118.00","115.75","2.84K","-1.27%"
"07/04/2007","118.00","115.55","118.00","115.55","1.54K","1.51%"
"07/03/2007","116.25","115.25","116.25","115.25","12.38K","-0.21%"
"07/02/2007","116.50","117.55","118.00","116.50","10.10K","-2.84%"
"06/29/2007","119.90","118.25","119.90","118.10","5.96K","0.33%"
"06/28/2007","119.50","117.60","119.95","117.50","5.60K","-0.42%"
"06/27/2007","120.00","120.00","120.00","119.00","38.32K","-0.62%"
"06/26/2007","120.75","119.50","120.75","119.30","29.78K","0.92%"
"06/25/2007","119.65","119.40","122.45","119.40","5.50K","-1.81%"
"06/22/2007","121.85","119.10","122.30","119.10","4.14K","2.09%"
"06/21/2007","119.35","120.00","120.05","119.30","34.54K","-0.33%"
"06/20/2007","119.75","120.20","121.95","119.75","38.36K","-2.20%"
"06/19/2007","122.45","121.20","122.45","120.00","7.16K","0.99%"
"06/18/2007","121.25","121.20","122.95","120.85","13.12K","0.04%"
"06/15/2007","121.20","121.25","121.50","121.20","14.62K","-0.04%"
"06/14/2007","121.25","121.20","122.35","121.20","36.78K","-0.12%"
"06/13/2007","121.40","122.95","122.95","121.25","119.04K","-1.30%"
"06/12/2007","123.00","123.75","123.75","123.00","32.40K","-1.56%"
"06/11/2007","124.95","123.50","124.95","123.50","1.08K","1.17%"
"06/08/2007","123.50","123.75","123.75","123.00","26.50K","-0.72%"
"06/07/2007","124.40","125.30","125.75","122.55","155.00K","-0.88%"
"06/06/2007","125.50","125.35","126.00","125.25","32.32K","0.00%"
"06/05/2007","125.50","125.00","126.50","125.00","184.42K","0.08%"
"06/04/2007","125.40","125.00","125.75","125.00","19.64K","0.32%"
"06/01/2007","125.00","125.00","126.50","124.75","174.66K","0.81%"
"05/31/2007","124.00","121.50","126.00","121.25","1.78M","1.85%"
"05/30/2007","121.75","121.25","124.35","121.25","32.24K","0.21%"
"05/29/2007","121.50","124.25","124.25","121.50","84.24K","-1.62%"
"05/28/2007","123.50","122.60","123.50","122.50","54.22K","0.41%"
"05/25/2007","123.00","124.15","125.00","123.00","22.84K","-1.60%"
"05/24/2007","125.00","125.00","126.45","124.40","69.48K","0.00%"
"05/23/2007","125.00","127.50","127.80","122.55","137.28K","-2.42%"
"05/22/2007","128.10","135.00","137.50","127.50","2.33M","-3.32%"
"05/21/2007","132.50","128.00","132.50","127.50","193.96K","4.74%"
"05/18/2007","126.50","129.00","129.00","125.00","58.90K","0.40%"
"05/17/2007","126.00","126.50","127.75","122.50","244.24K","3.70%"
"05/16/2007","121.50","120.75","124.80","120.75","484.00K","3.18%"
"05/15/2007","117.75","110.00","123.75","110.00","206.68K","0.86%"
"05/14/2007","116.75","116.80","117.05","116.75","266.64K","-6.00%"
"05/11/2007","124.20","130.25","131.95","124.20","255.18K","-5.98%"
"05/10/2007","132.10","142.50","142.50","132.10","222.80K","-5.98%"
"05/09/2007","140.50","146.00","146.00","136.40","70.40K","-3.04%"
"05/08/2007","144.90","144.25","147.00","144.25","132.80K","0.45%"
"05/07/2007","144.25","141.55","144.25","141.55","43.76K","1.23%"
"05/04/2007","142.50","142.50","144.85","140.60","77.16K","0.99%"
"05/03/2007","141.10","141.50","144.00","140.75","81.02K","0.79%"
"05/02/2007","140.00","137.00","140.00","137.00","56.18K","1.82%"
"04/30/2007","137.50","137.25","138.75","137.15","56.62K","1.10%"
"04/27/2007","136.00","135.00","137.45","135.00","27.92K","-1.45%"
"04/26/2007","138.00","136.05","138.75","136.00","93.36K","-0.18%"
"04/25/2007","138.25","138.40","138.40","131.05","161.50K","-0.11%"
"04/24/2007","138.40","139.00","139.00","135.50","227.68K","3.90%"
"04/23/2007","133.20","128.00","133.20","128.00","286.36K","5.97%"
"04/20/2007","125.70","124.55","128.75","124.55","81.82K","0.96%"
"04/19/2007","124.50","124.30","124.95","124.30","36.84K","0.00%"
"04/18/2007","124.50","124.10","124.50","124.10","85.34K","0.24%"
"04/17/2007","124.20","123.90","124.20","123.55","31.22K","0.12%"
"04/16/2007","124.05","123.05","124.40","123.05","19.18K","2.06%"
"04/13/2007","121.55","120.70","121.75","120.70","27.90K","0.70%"
"04/12/2007","120.70","119.40","120.70","119.40","4.58K","0.58%"
"04/11/2007","120.00","118.80","120.00","118.80","50.64K","0.00%"
"04/10/2007","120.00","120.00","120.00","117.60","12.20K","2.04%"
"04/09/2007","117.60","117.50","118.25","117.50","8.98K","0.09%"
"04/06/2007","117.50","116.10","117.50","116.10","2.80K","0.00%"
"04/05/2007","117.50","117.70","118.05","117.50","31.10K","-0.25%"
"04/04/2007","117.80","117.95","117.95","117.80","22.64K","-0.13%"
"04/03/2007","117.95","117.75","120.00","117.75","9.06K","-2.64%"
"03/30/2007","121.15","122.45","122.45","121.15","66.56K","0.04%"
"03/29/2007","121.10","121.75","122.50","121.10","13.88K","-1.14%"
"03/28/2007","122.50","122.50","122.50","121.25","27.08K","-0.41%"
"03/27/2007","123.00","124.50","124.50","122.50","52.60K","-1.20%"
"03/26/2007","124.50","124.00","124.70","123.50","153.34K","0.40%"
"03/23/2007","124.00","120.35","124.95","120.35","67.94K","3.29%"
"03/22/2007","120.05","119.00","121.00","119.00","41.38K","-1.15%"
"03/21/2007","121.45","120.25","121.45","120.25","10.68K","0.04%"
"03/20/2007","121.40","118.80","121.40","118.80","54.62K","2.15%"
"03/19/2007","118.85","119.50","119.50","118.75","5.66K","0.08%"
"03/16/2007","118.75","118.25","118.75","118.25","25.48K","0.13%"
"03/15/2007","118.60","118.05","120.95","118.05","23.78K","-1.98%"
"03/14/2007","121.00","121.45","121.45","120.00","9.48K","-0.37%"
"03/13/2007","121.45","117.50","121.45","117.50","13.26K","3.36%"
"03/12/2007","117.50","118.00","120.00","117.40","29.02K","-0.25%"
"03/09/2007","117.80","121.25","121.50","117.50","17.84K","-3.64%"
"03/08/2007","122.25","123.00","123.50","122.25","30.18K","-0.24%"
"03/07/2007","122.55","116.00","122.55","116.00","213.00K","2.98%"
"03/06/2007","119.00","115.10","120.00","115.10","137.20K","1.45%"
"03/05/2007","117.30","115.00","117.30","112.60","50.90K","2.89%"
"03/02/2007","114.00","110.25","114.95","110.25","60.80K","3.26%"
"03/01/2007","110.40","111.25","113.95","110.40","216.48K","-4.00%"
"02/28/2007","115.00","108.25","115.00","108.25","93.48K","4.07%"
"02/27/2007","110.50","112.00","115.00","110.00","391.92K","-0.67%"
"02/26/2007","111.25","106.50","112.50","106.50","21.82K","2.77%"
"02/23/2007","108.25","111.50","112.50","107.55","72.88K","-4.84%"
"02/22/2007","113.75","120.00","120.00","113.75","124.36K","-5.80%"
"02/21/2007","120.75","122.50","122.50","120.75","41.04K","-3.28%"
"02/20/2007","124.85","125.55","126.35","120.50","162.46K","0.69%"
"02/19/2007","124.00","120.30","126.35","120.30","86.78K","4.03%"
"02/16/2007","119.20","116.30","120.00","116.30","52.42K","2.54%"
"02/15/2007","116.25","112.50","119.25","112.50","103.46K","3.33%"
